StockCode,Description,TotalRevenue,TotalQuantity,TransactionCount,RevenueContribution,CumulativeRevenueShare,ABC_Class
47504H,ENGLISH ROSE SPIRIT LEVEL ,940.83,989,105,5.4149099206416444e-05,0.9517447347856383,C
85019B,BLOSSOM  IMAGES NOTEBOOK SET,940.0,704,36,5.4101328884103886e-05,0.9517988361145223,C
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,937.25,613,26,5.394305371981528e-05,0.9518527791682422,C
37492B,BLUE YELLOW FLOWER PIGGY BANK,937.1999999999999,488,43,5.3940175989555484e-05,0.9519067193442318,C
35648,VINTAGE BEAD PINK PURSE ,937.0100000000001,867,68,5.392924061456828e-05,0.9519606485848463,C
23533,WALL ART GARDEN HAVEN ,936.34,210,31,5.3890679029087055e-05,0.9520145392638754,C
35958,FOLKART ZINC STAR CHRISTMAS DEC,935.0,1100,69,5.3813555858124606e-05,0.9520683528197335,C
85160B,BLACK BIRD GARDEN DESIGN MUG,934.87,6149,30,5.380607375944915e-05,0.9521221588934929,C
23402,HOME SWEET HOME 3 PEG HANGER ,934.1700000000001,255,51,5.3765785535812055e-05,0.9521759246790288,C
21636,MADRAS NOTEBOOK MEDIUM,934.05,1003,88,5.3758878983188545e-05,0.952229683558012,C
22995,TRAVEL CARD WALLET SUKI,932.88,2228,183,5.3691540095109395e-05,0.9522833750981071,C
23525,WALL ART BUFFALO BILL ,932.6700000000001,321,29,5.367945362801827e-05,0.9523370545517351,C
23331,DECORATIVE WICKER HEART SMALL,932.28,1492,81,5.365700733199188e-05,0.9523907115590671,C
20932,PINK POT PLANT CANDLE,932.0500000000001,305,56,5.3643769772796837e-05,0.9524443553288399,C
21690,SILVER  CANDLEPOT JARDIN ,929.2,248,75,5.347973914798865e-05,0.9524978350679879,C
21425,SKULLS STORAGE BOX LARGE,928.1400000000001,450,58,5.3418731266481046e-05,0.9525512537992544,C
21562,HAWAIIAN GRASS SKIRT ,926.71,664,63,5.333642818105097e-05,0.9526045902274355,C
22116,METAL SIGN HIS DINNER IS SERVED,924.69,735,127,5.3220167878555345e-05,0.952657810395314,C
21814,HEART T-LIGHT HOLDER ,924.15,639,71,5.3189088391749576e-05,0.9527109994837059,C
23527,ANIMALS AND NATURE WALL ART,923.97,267,17,5.3178728562814324e-05,0.9527641782122687,C
23153,ZINC SWEETHEART WIRE LETTER RACK,923.63,248,78,5.315915999704773e-05,0.9528173373722657,C
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,922.05,259,26,5.306822372083828e-05,0.9528704055959866,C
23512,EMBROIDERED RIBBON REEL ROSIE,921.46,484,49,5.303426650377273e-05,0.9529234398624904,C
20758,ABSTRACT CIRCLES POCKET BOOK,920.9,5378,74,5.300203592486305e-05,0.9529764418984152,C
84817,DANISH ROSE DECORATIVE PLATE,920.64,1051,77,5.2987071727512126e-05,0.9530294289701428,C
23566,EGG CUP MILKMAID HEIDI,919.52,784,46,5.2922610569692766e-05,0.9530823515807124,C
21061,PARTY INVITES FOOTBALL,919.27,1303,124,5.2908221918393806e-05,0.9531352598026308,C
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,918.6800000000001,2636,8,5.2874264701328255e-05,0.9531881340673322,C
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,918.02,184,70,5.283627866189898e-05,0.9532409703459941,C
22119, PEACE WOODEN BLOCK LETTERS,917.15,133,47,5.278620615537859e-05,0.9532937565521494,C
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,916.38,2295,136,5.2741889109377785e-05,0.9533464984412588,C
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,915.12,2928,90,5.266937030683101e-05,0.9533991678115656,C
20707,CRAZY DAISY HEART DECORATION,914.12,1279,63,5.261181570163515e-05,0.9534517796272672,C
15058B,PINK POLKADOT GARDEN PARASOL,913.95,121,44,5.260203141875186e-05,0.953504381658686,C
21131,GOLD STANDING GNOME,910.25,253,28,5.238907937952719e-05,0.9535567707380656,C
84358,FLOOR LAMP SHADE WOOD BASE,909.63,113,22,5.235339552430576e-05,0.9536091241335899,C
23514,EMBROIDERED RIBBON REEL SALLY ,909.14,458,62,5.232519376775979e-05,0.9536614493273576,C
85189,HANGING BUTTERFLY  EGG,908.89,1117,58,5.231080511646083e-05,0.9537137601324741,C
21630,FLOOR CUSHION ELEPHANT CARNIVAL,908.8,104,47,5.23056252019932e-05,0.9537660657576761,C
22324,BLUE POLKADOT KIDS BAG,906.81,447,66,5.219109153765345e-05,0.9538182568492137,C
72045D,ROSES ON BLUE TEACUP CANDLE ,905.84,536,3,5.213526357061347e-05,0.9538703921127843,C
22786,CUSHION COVER PINK UNION JACK,903.89,163,58,5.202303209048155e-05,0.9539224151448749,C
22321,BIRD DECORATION RED RETROSPOT,903.53,1085,73,5.200231243261104e-05,0.9539744174573075,C
22707,WRAP MONSTER FUN ,903.0,2150,81,5.1971808491857245e-05,0.9540263892657993,C
23510,MINI PLAYING CARDS GYMKHANA,901.74,2297,95,5.189928968931046e-05,0.9540782885554886,C
85018D,YULETIDE IMAGES S/6 PAPER BOXES,901.5,762,63,5.188547658406346e-05,0.9541301740320727,C
21269,ANTIQUE CREAM CUTLERY SHELF ,901.0,106,58,5.185669928146553e-05,0.9541820307313541,C
46000P,POLYESTER FILLER PAD 65CMx65CM,901.0,212,48,5.185669928146553e-05,0.9542338874306355,C
35962,12 ASS ZINC CHRISTMAS DECORATIONS,900.9000000000001,429,45,5.185094382094595e-05,0.9542857383744565,C
84405A,S/3 PINK COL METAL BASKET W HANDLE,900.3000000000001,122,45,5.1816411057828434e-05,0.9543375547855143,C
20671,BLUE TEATIME PRINT BOWL ,900.07,731,106,5.180317349863339e-05,0.9543893579590129,C
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,898.7,788,61,5.172432368951507e-05,0.9544410822827024,C
21691,SILVER VANILLA FLOWER CANDLE POT,898.56,240,66,5.1716266044787645e-05,0.9544927985487472,C
23529,WALL ART DOLLY GIRL ,896.3700000000001,311,19,5.1590221459408726e-05,0.9545443887702066,C
84760L,LARGE HANGING GLASS+ZINC LANTERN,896.0,560,1,5.1568926255486256e-05,0.9545959576964621,C
23419,HOME SWEET HOME BOTTLE ,895.0400000000001,437,61,5.1513673834498236e-05,0.9546474713702966,C
17109B,FLOWER FAIRY INCENSE LAVENDER,892.91,4541,16,5.139108252543106e-05,0.954698862452822,C
84666,SQUARE CHERRY BLOSSOM CABINET,892.7,226,33,5.1378996058339936e-05,0.9547502414488803,C
22939,ADULT APRON APPLE DELIGHT,891.9300000000001,179,40,5.1334679012339126e-05,0.9548015761278926,C
20778,GARDEN PATH NOTEBOOK ,891.75,3595,80,5.132431918340387e-05,0.954852900447076,C
84360,TABLE LAMP WHITE SHADE WOOD BASE,891.5500000000001,173,35,5.1312808262364704e-05,0.9549042132553384,C
37475,SET/4 COLOURFUL MIXING BOWLS,891.5,94,51,5.130993053210491e-05,0.9549555231858705,C
20773,BLUE PAISLEY NOTEBOOK,889.9499999999999,3303,95,5.122072089405133e-05,0.9550067439067645,C
21725,SWEETIES  STICKERS,889.9499999999999,1047,109,5.122072089405133e-05,0.9550579646276586,C
85104,SILVER GLASS T-LIGHT SET,888.9300000000001,327,51,5.116201519675156e-05,0.9551091266428553,C
22512,DOORSTOP RACING CAR DESIGN,888.23,375,63,5.112172697311446e-05,0.9551602483698284,C
21746,SMALL RED SPOT  WINDMILL,886.46,742,52,5.10198553219178e-05,0.9552112682251503,C
22096,PINK PAISLEY SQUARE TISSUE BOX ,886.28,1646,163,5.100949549298254e-05,0.9552622777206433,C
23528,SPACEBOY WALL ART,885.9000000000001,306,13,5.0987624743008125e-05,0.9553132653453863,C
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,882.99,405,76,5.082014084188818e-05,0.9553640854862282,C
22994,TRAVEL CARD WALLET RETROSPOT,882.24,2104,160,5.077697488799129e-05,0.9554148624611162,C
22598,CHRISTMAS MUSICAL ZINC TREE,881.72,1562,93,5.0747046493289443e-05,0.9554656095076095,C
21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,881.5699999999999,1049,65,5.073841330251006e-05,0.955516347920912,C
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,881.4,52,32,5.072862901962677e-05,0.9555670765499317,C
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,879.92,2872,63,5.06434482039369e-05,0.9556177199981356,C
84974,S/2 ZINC HEART DESIGN PLANTERS,879.55,89,57,5.0622153000014436e-05,0.9556683421511356,C
72799A,BLACK PILLAR CANDLE SILVER FLOCK,877.8000000000001,612,18,5.0521432440921694e-05,0.9557188635835765,C
20934,SET/3 POT PLANT CANDLES,877.1500000000001,167,47,5.048402194754439e-05,0.955769347605524,C
85019A,ROMANTIC IMAGES NOTEBOOK SET,876.75,639,41,5.046100010546604e-05,0.9558198086056294,C
23540,WALL ART THE MAGIC FOREST ,876.64,144,9,5.04546690988945e-05,0.9558702632747283,C
21708,FOLDING UMBRELLA CREAM POLKADOT,875.5000000000001,178,42,5.038905684897123e-05,0.9559206523315773,C
21805,WHITE CHRISTMAS TREE DECORATION ,874.8,2124,82,5.034876862533412e-05,0.9559710011002026,C
23107,WHITE HEARTS WIRE PLANT POT HOLDER,873.5600000000001,324,59,5.027740091489127e-05,0.9560212785011175,C
47504E,ENGLISH ROSE SCISSORS,871.4,4372,37,5.0153082967668217e-05,0.9560714315840851,C
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,870.95,743,57,5.012718339533009e-05,0.9561215587674805,C
22679,FRENCH BLUE METAL DOOR SIGN 4,870.57,695,102,5.010531264535566e-05,0.9561716640801259,C
20798,CLEAR MILKSHAKE GLASS,869.7,445,41,5.0055240138835264e-05,0.9562217193202647,C
21726,MULTI HEARTS  STICKERS,869.3,1038,127,5.003221829675692e-05,0.9562717515385615,C
17033,"BROCADE PURSE,SMALL ARCH BUTTON",867.55,3279,68,4.9931497737664175e-05,0.9563216830362992,C
84637,KITCHEN FLOWER POTS WALL PLAQUE,867.25,487,33,4.991423135610542e-05,0.9563715972676553,C
21189,WHITE HONEYCOMB PAPER GARLAND ,866.75,543,61,4.988545405350749e-05,0.9564214827217088,C
35923,CANDY HEART HANGING DECORATION,866.71,1453,66,4.988315186929966e-05,0.9564713658735781,C
22896,PEG BAG APPLE DESIGN,866.7,384,28,4.98825763232477e-05,0.9565212484499013,C
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,866.58,322,39,4.9875669770624195e-05,0.9565711241196719,C
84826,ASSTD DESIGN 3D PAPER STICKERS,866.53,1731,50,4.98727920403644e-05,0.9566209969117123,C
22647,CERAMIC LOVE HEART MONEY BANK,866.5,1042,68,4.987106540220853e-05,0.9566708679771145,C
23545,WRAP RED VINTAGE DOILY,866.0,2100,68,4.9842288099610596e-05,0.9567207102652141,C
22264,FELT FARM ANIMAL WHITE BUNNY ,865.7099999999999,1803,88,4.98255972641038e-05,0.9567705358624782,C
21060,PARTY INVITES BALLOON GIRL,864.1999999999999,1208,123,4.973868981025806e-05,0.9568202745522885,C
20617,FIRST CLASS PASSPORT COVER ,863.88,452,74,4.9720272336595385e-05,0.9568699948246251,C
84791,GINGHAM HEART DECORATION,863.6000000000001,296,75,4.9704157047140555e-05,0.9569196989816723,C
20759,CHRYSANTHEMUM POCKET BOOK ,863.5,5734,44,4.969840158662096e-05,0.9569693973832589,C
21391,FRENCH LAVENDER SCENT HEART,861.3,972,77,4.957178145519008e-05,0.9570189691647141,C
23517,EMBROIDERED RIBBON REEL REBECCA ,860.88,312,51,4.954760852100782e-05,0.9570685167732351,C
23002,TRAVEL CARD WALLET SKULLS,860.4,2052,140,4.9519982310513806e-05,0.9571180367555456,C
21945,STRAWBERRIES  DESIGN FLANNEL ,859.64,1518,73,4.947624081056496e-05,0.9571675129963562,C
23099,FRENCH CARRIAGE LANTERN,858.9000000000001,132,54,4.943365040272003e-05,0.9572169466467589,C
22814,CARD PARTY GAMES ,858.36,2126,135,4.940257091591427e-05,0.9572663492176748,C
22069,BROWN  PIRATE TREASURE CHEST ,858.33,603,82,4.940084427775839e-05,0.9573157500619526,C
84925F,PSYCHEDELIC WALL THERMOMETER,857.9300000000001,711,31,4.937782243568005e-05,0.9573651278843882,C
20780,BLACK EAR MUFF HEADPHONES,857.6,174,58,4.935882941596542e-05,0.9574144867138041,C
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,856.5,150,25,4.9295519350249975e-05,0.9574637822331544,C
20757,RED DAISY POCKET BOOK ,856.23,5301,55,4.92799796068471e-05,0.9575130622127612,C
21815,STAR  T-LIGHT HOLDER ,855.9999999999999,592,60,4.926674204765204e-05,0.9575623289548089,C
21720,CAKE SHOP  STICKER SHEET,854.99,1023,87,4.920861189640423e-05,0.9576115375667053,C
23532,WALL ART WORK REST AND PLAY  ,853.47,205,26,4.912112889650654e-05,0.9576606586956018,C
22288,"DECORATION , HANGING METAL RABBIT",851.25,813,47,4.8993357672971735e-05,0.9577096520532747,C
21007,ETCHED GLASS DROPLET DECORATION,851.23,1905,39,4.899220658086782e-05,0.9577586442598556,C
21721,CANDY SHOP  STICKER SHEET,851.13,1005,89,4.898645112034823e-05,0.957807630710976,C
20991,JAZZ HEARTS MAGNETIC MEMO PAD,850.9000000000001,7058,16,4.897321356115319e-05,0.9578566039245371,C
85129D,BEADED CRYSTAL HEART PINK SMALL,850.35,655,85,4.894155852829547e-05,0.9579055454830654,C
84596E,SMALL LICORICE DES PINK BOWL,850.2,880,124,4.893292533751609e-05,0.9579544784084029,C
85226A,WHITE/BLUE PULL BACK RACING CAR,849.5,1658,114,4.889263711387899e-05,0.9580033710455167,C
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,848.8,92,26,4.8852348890241885e-05,0.958052223394407,C
21338,MARAKESH LANTERN SMALL ,848.35,196,11,4.8826449317903755e-05,0.9581010498437249,C
22255,FELT TOADSTOOL  SMALL,848.3,998,87,4.882357158764396e-05,0.9581498734153125,C
21284,RETROSPOT CANDLE  SMALL,847.88,1116,60,4.87993986534617e-05,0.958198672813966,C
85032B,BLOSSOM IMAGES GIFT WRAP SET,846.0,929,106,4.8691195995693496e-05,0.9582473640099617,C
20801,LARGE PINK GLASS SUNDAE DISH,845.86,902,69,4.8683138350966074e-05,0.9582960471483126,C
22821,GIFT BAG PSYCHEDELIC APPLES,845.36,1300,103,4.865436104836815e-05,0.958344701509361,C
23525,BUFFALO BILL WALL ART ,845.22,246,15,4.864630340364073e-05,0.9583933478127646,C
21836,GINGHAM OVEN GLOVE RED HEART ,843.75,225,80,4.856169813400282e-05,0.9584419095108987,C
85124A,PINK JUICY FRUIT PHOTO FRAME,843.75,339,70,4.856169813400282e-05,0.9584904712090327,C
20774,GREEN FERN NOTEBOOK,841.35,3419,76,4.842356708153277e-05,0.9585388947761143,C
20622,VIPPASSPORT COVER ,840.6800000000001,488,71,4.838500549605155e-05,0.9585872797816104,C
84782A,PINK 3 TIER GLASS PLATE STAND,840.45,119,26,4.83717679368565e-05,0.9586356515495472,C
21127,COLOURFUL FISHING GNOME,838.6,284,36,4.826529191724417e-05,0.9586839168414645,C
23178,JAM CLOCK MAGNET,838.47,309,55,4.8257809818568705e-05,0.958732174651283,C
21299,EDWARDIAN TOILET ROLL UNIT ,838.35,161,29,4.82509032659452e-05,0.958780425554549,C
84985A,SET OF 72 GREEN PAPER DOILIES,838.0999999999999,578,119,4.8236514614646236e-05,0.9588286620691636,C
23179,CLOCK MAGNET MUM'S KITCHEN,837.88,304,40,4.8223852601503154e-05,0.9588768859217651,C
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,837.45,525,65,4.8199104121268936e-05,0.9589250850258864,C
21635,MADRAS NOTEBOOK LARGE ,836.25,395,39,4.813003859503391e-05,0.9589732150644814,C
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,836.18,1018,109,4.8126009772670194e-05,0.9590213410742541,C
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,835.55,125,17,4.8089750371396807e-05,0.9590694308246255,C
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,834.7500000000001,245,43,4.804370668724013e-05,0.9591174745313127,C
22143,CHRISTMAS CRAFT HEART DECORATIONS,834.0,420,53,4.8000540733343235e-05,0.9591654750720461,C
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,833.89,689,67,4.799420972677169e-05,0.9592134692817729,C
90200D,PINK SWEETHEART BRACELET,833.75,199,55,4.798615208204427e-05,0.9592614554338549,C
21062,PARTY INVITES SPACEMAN,833.53,1009,120,4.797349006890118e-05,0.9593094289239238,C
23523,TREASURE AHOY WALL ART,833.46,270,16,4.796946124653747e-05,0.9593573983851703,C
20786,BLACK RETRO BAR STOOL,830.9,22,9,4.782212145723608e-05,0.9594052205066276,C
72529W,WHITE ADVENT CANDLE,829.08,443,39,4.771737207577963e-05,0.9594529378787033,C
35599B,BLACK CHRISTMAS TREE 120CM,828.5699999999999,249,38,4.768801922712974e-05,0.9595006258979305,C
84820,DANISH ROSE TRINKET TRAYS,828.15,317,49,4.766384629294748e-05,0.9595482897442235,C
85124B,BLUE JUICY FRUIT PHOTO FRAME,827.85,331,84,4.764657991138872e-05,0.9595959363241349,C
21392,RED SPOTTY PUDDING BOWL,827.04,3818,24,4.759996068118008e-05,0.959643536284816,C
21650,ASSORTED TUTTI FRUTTI BRACELET,826.99,2791,101,4.759708295092029e-05,0.9596911333677669,C
21664,RIDGED GLASS STORAGE JAR CREAM LID,825.3299999999999,227,54,4.7501542306295165e-05,0.9597386349100732,C
84341B,SMALL PINK MAGIC CHRISTMAS TREE,825.03,1690,94,4.748427592473641e-05,0.9597861191859979,C
85130D,BEADED CRYSTAL HEART PINK LARGE,824.28,734,80,4.744110997083952e-05,0.9598335602959687,C
22682,FRENCH BLUE METAL DOOR SIGN 7,823.11,658,85,4.737377108276037e-05,0.9598809340670514,C
23502,PLAYING CARDS VINTAGE DOILY ,822.73,677,85,4.7351900332785946e-05,0.9599282859673842,C
22310,KNITTED MUG COSY IVORY COLOUR ,821.7,546,28,4.729261908943422e-05,0.9599755785864736,C
23338,EGG FRYING PAN RED ,820.32,405,91,4.721319373426394e-05,0.9600227917802079,C
23479,WIRE EGG BASKET ,819.65,109,40,4.717463214878271e-05,0.9600699664123566,C
22893,MINI CAKE STAND T-LIGHT HOLDER,819.48,2006,93,4.7164847865899415e-05,0.9601171312602226,C
23186,FRENCH STYLE STORAGE JAR CAFE ,819.4599999999999,1982,70,4.7163696773795497e-05,0.9601642949569964,C
85135C,RED DRAGONFLY HELICOPTER,818.85,103,65,4.712858846462603e-05,0.9602114235454611,C
22268,EASTER DECORATION SITTING BUNNY,817.9399999999999,1010,110,4.7076213773897796e-05,0.9602584997592349,C
22681,FRENCH BLUE METAL DOOR SIGN 6,816.82,652,86,4.701175261607844e-05,0.9603055115118511,C
20756,GREEN FERN POCKET BOOK,816.7499999999999,5679,44,4.700772379371473e-05,0.9603525192356448,C
72598,SET/12 TAPER CANDLES,815.14,1042,89,4.69150608793494e-05,0.9603994342965242,C
84660A,WHITE STITCHED WALL CLOCK,814.4,851,42,4.687247047150447e-05,0.9604463067669957,C
84750A,PINK SMALL GLASS CAKE STAND,814.05,447,49,4.685232635968592e-05,0.9604931590933554,C
17039,INLAID WOOD INCENSE HOLDER,813.0899999999999,3641,30,4.6797073938697896e-05,0.9605399561672942,C
22164,STRING OF STARS CARD HOLDER,812.2500000000001,303,42,4.6748728070333386e-05,0.9605867048953645,C
20833,SHAKER THROW  QUILTED,811.8,52,5,4.672282849799524e-05,0.9606334277238625,C
85159A,"BLACK TEA,COFFEE,SUGAR JARS",811.1999999999999,456,48,4.668829573487773e-05,0.9606801160195974,C
21944,KITTENS DESIGN FLANNEL,811.0999999999999,1538,75,4.668254027435814e-05,0.9607267985598718,C
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,810.6999999999999,1018,101,4.66595184322798e-05,0.960773458078304,C
85145,JARDIN ETCHED GLASS LARGE BELL JAR,809.05,91,30,4.6564553333706644e-05,0.9608200226316378,C
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,807.52,665,96,4.6476494787756983e-05,0.9608664991264255,C
47589,CONGRATULATIONS BUNTING,806.6,148,70,4.64235445509768e-05,0.9609129226709765,C
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,806.3399999999999,3313,62,4.6408580353625874e-05,0.9609593312513302,C
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,805.6500000000001,162,32,4.6368867676040745e-05,0.9610057001190062,C
85130B,BEADED CRYSTAL HEART GREEN LARGE,805.0500000000001,875,59,4.633433491292323e-05,0.9610520344539192,C
84660B,BLACK STITCHED WALL CLOCK,804.65,727,44,4.631131307084488e-05,0.96109834576699,C
84632,DECORATIVE HANGING SHELVING UNIT,799.3000000000001,14,10,4.600339593304706e-05,0.9611443491629231,C
85166B,BLACK METAL BAROQUE PHOTO FRAME,798.75,501,31,4.5971740900189335e-05,0.9611903209038233,C
23524,HORSE & PONY WALL ART,797.3100000000001,256,17,4.588886226870731e-05,0.961236209766092,C
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,795.6800000000001,416,21,4.579504826223807e-05,0.9612820048143542,C
82616B,FRAPPUCINO SCARF KNITTING KIT,794.9300000000001,533,75,4.575188230834118e-05,0.9613277566966626,C
21580,RABBIT  DESIGN  COTTON TOTE BAG,794.25,361,89,4.571274517680799e-05,0.9613734694418394,C
21331,MOROCCAN BEATEN METAL DISH LARGE,793.74,104,24,4.56833923281581e-05,0.9614191528341676,C
35598B,BLACK CHRISTMAS TREE 60CM,792.85,919,48,4.5632168729533796e-05,0.9614647850028971,C
22247,BUNNY DECORATION MAGIC GARDEN,792.0699999999999,971,102,4.558727613748102e-05,0.9615103722790346,C
20867,PINK ROSE FABRIC MIRROR,791.72,844,75,4.5567132025662476e-05,0.9615559394110602,C
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,791.22,539,78,4.553835472306455e-05,0.9616014777657833,C
21676,FLOWERS  STICKERS,787.3599999999999,1102,98,4.531619394700854e-05,0.9616467939597303,C
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,787.05,295,30,4.529835201939783e-05,0.9616920923117497,C
84685,BEACH HUT KEY CABINET,786.25,359,54,4.525230833524115e-05,0.9617373446200849,C
21555,CERAMIC STRAWBERRY TRINKET TRAY,784.2,316,51,4.5134321394589645e-05,0.9617824789414795,C
85196,EASTER BUNNIES ON A STICK,783.96,1536,66,4.5120508289342644e-05,0.9618275994497688,C
85194S,HANGING SPRING FLOWER EGG SMALL,783.8,1680,95,4.51112995525113e-05,0.9618727107493213,C
84767,ZINC POLICE BOX LANTERN,783.7,193,4,4.510554409199172e-05,0.9619178162934133,C
23380,PACK OF 12 VINTAGE DOILY TISSUES,783.6899999999999,2087,92,4.510496854593975e-05,0.9619629212619593,C
21264,WHITE GOOSE FEATHER TREE 60CM ,782.4,352,57,4.503072310523711e-05,0.9620079519850645,C
20669,RED HEART LUGGAGE TAG,781.47,627,132,4.4977197322404964e-05,0.9620529291823869,C
21801,CHRISTMAS TREE DECORATION WITH BELL,781.1999999999999,1860,80,4.496165757900207e-05,0.962097890839966,C
21318,GLASS CHALICE BLUE SMALL ,780.3,936,77,4.490985843432581e-05,0.9621428006984003,C
23004,TRAVEL CARD WALLET PANTRY,779.9,1853,123,4.488683659224747e-05,0.9621876875349925,C
21414,SCALLOP SHELL SOAP DISH,779.4,1614,20,4.485805928964954e-05,0.9622325455942822,C
85135B,BLUE DRAGONFLY HELICOPTER,779.1,98,76,4.4840792908090786e-05,0.9622773863871903,C
21724,PANDA AND BUNNIES STICKER SHEET,778.5999999999999,916,126,4.481201560549285e-05,0.9623221984027958,C
84660C,PINK STITCHED WALL CLOCK,778.07,689,55,4.478151166473906e-05,0.9623669799144605,C
23472, NINE DRAWER OFFICE TIDY,777.9,54,30,4.477172738185576e-05,0.9624117516418423,C
22216,T-LIGHT HOLDER WHITE LACE,775.5699999999999,1069,57,4.463762515174941e-05,0.9624563892669941,C
23220,REINDEER HEART DECORATION GOLD,774.4300000000001,929,77,4.4572012901826146e-05,0.9625009612798959,C
84907,PINK YELLOW PATCH CUSHION COVER,774.1500000000001,359,11,4.45558976123713e-05,0.9625455171775082,C
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,772.95,165,19,4.4486832086136274e-05,0.9625900040095944,C
85163A,WHITE BAROQUE WALL CLOCK ,772.65,79,41,4.446956570457751e-05,0.962634473575299,C
21632,VINTAGE PINK DECORATIVE PARASOL,772.5,102,32,4.446093251379814e-05,0.9626789345078127,C
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,772.1899999999999,574,77,4.444309058618742e-05,0.9627233775983989,C
85032C,CURIOUS IMAGES GIFT WRAP SET,772.1,793,100,4.44379106717198e-05,0.9627678155090706,C
23409,PHOTO FRAME LINEN AND LACE LARGE,771.72,208,41,4.4416039921745376e-05,0.9628122315489924,C
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,769.65,387,7,4.429690188898995e-05,0.9628565284508814,C
