StockCode,Description,ABC_Class,Velocity,AvgDailyQty,SafetyStock,ReorderPoint,CurrentStock,EOQ,ReorderRecommended
35599B,BLACK CHRISTMAS TREE 120CM,C,Normal,7.114285714285714,958.2,1008.0,1210.0,228.0,0
84820,DANISH ROSE TRINKET TRAYS,C,Normal,7.044444444444444,1182.7,1232.0,1294.0,227.0,0
85124B,BLUE JUICY FRUIT PHOTO FRAME,C,Normal,4.1375,475.0,504.0,756.0,174.0,0
21392,RED SPOTTY PUDDING BOWL,C,Fast Moving,173.54545454545453,49857.2,51072.0,38304.0,1126.0,1
21650,ASSORTED TUTTI FRUTTI BRACELET,C,Normal,31.359550561797754,3812.5,4032.0,1210.0,478.0,1
21664,RIDGED GLASS STORAGE JAR CREAM LID,C,Normal,4.450980392156863,654.8,686.0,617.0,180.0,1
84341B,SMALL PINK MAGIC CHRISTMAS TREE,C,Normal,22.533333333333335,1886.3,2044.0,920.0,406.0,1
85130D,BEADED CRYSTAL HEART PINK LARGE,C,Normal,9.91891891891892,2282.6,2352.0,1058.0,269.0,1
22682,FRENCH BLUE METAL DOOR SIGN 7,C,Normal,9.4,354.2,420.0,693.0,262.0,0
23502,PLAYING CARDS VINTAGE DOILY ,C,Normal,15.044444444444444,1294.7,1400.0,2100.0,331.0,0
22310,KNITTED MUG COSY IVORY COLOUR ,C,Normal,21.0,1253.0,1400.0,420.0,392.0,1
23338,EGG FRYING PAN RED ,C,Normal,6.230769230769231,838.4,882.0,1455.0,213.0,0
23479,WIRE EGG BASKET ,C,Normal,4.1923076923076925,222.7,252.0,302.0,175.0,0
22893,MINI CAKE STAND T-LIGHT HOLDER,C,Normal,26.051948051948052,3849.6,4032.0,1210.0,436.0,1
23186,FRENCH STYLE STORAGE JAR CAFE ,C,Normal,36.03636363636364,3779.7,4032.0,1210.0,513.0,1
85135C,RED DRAGONFLY HELICOPTER,C,Slow Moving,1.8070175438596492,71.4,84.0,76.0,115.0,1
22268,EASTER DECORATION SITTING BUNNY,C,Normal,11.882352941176471,1932.8,2016.0,907.0,295.0,1
22681,FRENCH BLUE METAL DOOR SIGN 6,C,Normal,9.055555555555555,356.6,420.0,693.0,257.0,0
20756,GREEN FERN POCKET BOOK,C,Fast Moving,138.5121951219512,72950.4,73920.0,44352.0,1006.0,1
72598,SET/12 TAPER CANDLES,C,Normal,12.707317073170731,1423.0,1512.0,454.0,305.0,1
84660A,WHITE STITCHED WALL CLOCK,C,Normal,20.75609756097561,2654.7,2800.0,2940.0,389.0,0
84750A,PINK SMALL GLASS CAKE STAND,C,Normal,10.395348837209303,1271.2,1344.0,1814.0,275.0,0
17039,INLAID WOOD INCENSE HOLDER,C,Fast Moving,125.55172413793103,12911.1,13790.0,16548.0,957.0,0
22164,STRING OF STARS CARD HOLDER,C,Normal,7.769230769230769,701.6,756.0,1021.0,238.0,0
20833,SHAKER THROW  QUILTED,C,Normal,10.4,263.2,336.0,151.0,276.0,1
85159A,"BLACK TEA,COFFEE,SUGAR JARS",C,Normal,10.857142857142858,428.0,504.0,680.0,282.0,0
21944,KITTENS DESIGN FLANNEL,C,Normal,22.955223880597014,7903.3,8064.0,4838.0,409.0,1
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,C,Normal,16.419354838709676,2405.1,2520.0,1134.0,346.0,1
85145,JARDIN ETCHED GLASS LARGE BELL JAR,C,Normal,3.5,199.5,224.0,202.0,160.0,1
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,C,Normal,8.109756097560975,1959.2,2016.0,1814.0,243.0,1
47589,CONGRATULATIONS BUNTING,C,Normal,2.5517241379310347,108.1,126.0,94.0,136.0,1
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,C,Fast Moving,61.351851851851855,3028.5,3458.0,2594.0,669.0,1
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,C,Normal,7.363636363636363,998.5,1050.0,1102.0,232.0,0
85130B,BEADED CRYSTAL HEART GREEN LARGE,C,Normal,16.826923076923077,1562.2,1680.0,1008.0,350.0,1
84660B,BLACK STITCHED WALL CLOCK,C,Normal,18.175,1594.8,1722.0,1808.0,364.0,0
84632,DECORATIVE HANGING SHELVING UNIT,C,Slow Moving,1.4,46.2,56.0,34.0,101.0,1
85166B,BLACK METAL BAROQUE PHOTO FRAME,C,Normal,16.7,1675.1,1792.0,806.0,349.0,1
23524,HORSE & PONY WALL ART,C,Normal,21.333333333333332,1824.7,1974.0,888.0,395.0,1
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,C,Normal,20.8,1198.4,1344.0,1411.0,390.0,0
82616B,FRAPPUCINO SCARF KNITTING KIT,C,Normal,8.2,950.6,1008.0,1663.0,245.0,0
21580,RABBIT  DESIGN  COTTON TOTE BAG,C,Normal,4.5125,276.4,308.0,139.0,181.0,1
21331,MOROCCAN BEATEN METAL DISH LARGE,C,Normal,4.521739130434782,640.3,672.0,403.0,182.0,1
35598B,BLACK CHRISTMAS TREE 60CM,C,Normal,21.88095238095238,3206.8,3360.0,3528.0,400.0,0
22247,BUNNY DECORATION MAGIC GARDEN,C,Normal,11.841463414634147,1709.1,1792.0,2957.0,294.0,0
20867,PINK ROSE FABRIC MIRROR,C,Normal,12.411764705882353,3273.1,3360.0,2520.0,301.0,1
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,C,Normal,7.591549295774648,1626.9,1680.0,1764.0,235.0,0
21676,FLOWERS  STICKERS,C,Normal,12.244444444444444,1594.3,1680.0,2268.0,299.0,0
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,C,Normal,17.352941176470587,2874.5,2996.0,2247.0,356.0,1
84685,BEACH HUT KEY CABINET,C,Normal,7.638297872340425,1066.5,1120.0,504.0,236.0,1
21555,CERAMIC STRAWBERRY TRINKET TRAY,C,Normal,6.583333333333333,961.9,1008.0,454.0,219.0,1
85196,EASTER BUNNIES ON A STICK,C,Normal,35.72093023255814,3950.0,4200.0,4410.0,511.0,0
85194S,HANGING SPRING FLOWER EGG SMALL,C,Normal,20.240963855421686,1202.3,1344.0,605.0,384.0,1
84767,ZINC POLICE BOX LANTERN,C,Fast Moving,48.25,2280.2,2618.0,1964.0,593.0,1
23380,PACK OF 12 VINTAGE DOILY TISSUES,C,Normal,38.648148148148145,6449.5,6720.0,4032.0,531.0,1
21264,WHITE GOOSE FEATHER TREE 60CM ,C,Normal,7.333333333333333,284.7,336.0,101.0,231.0,1
20669,RED HEART LUGGAGE TAG,C,Normal,5.5,535.5,574.0,258.0,200.0,1
21801,CHRISTMAS TREE DECORATION WITH BELL,C,Normal,28.615384615384617,1423.7,1624.0,1705.0,457.0,0
21318,GLASS CHALICE BLUE SMALL ,C,Normal,15.344262295081966,1404.6,1512.0,1588.0,335.0,0
23004,TRAVEL CARD WALLET PANTRY,C,Normal,19.103092783505154,1210.3,1344.0,1411.0,373.0,0
21414,SCALLOP SHELL SOAP DISH,C,Fast Moving,84.94736842105263,20405.4,21000.0,15750.0,787.0,1
85135B,BLUE DRAGONFLY HELICOPTER,C,Slow Moving,1.6333333333333333,72.6,84.0,88.0,109.0,0
21724,PANDA AND BUNNIES STICKER SHEET,C,Normal,8.807692307692308,834.3,896.0,403.0,254.0,1
84660C,PINK STITCHED WALL CLOCK,C,Normal,13.78,1583.5,1680.0,1512.0,317.0,1
23472, NINE DRAWER OFFICE TIDY,C,Slow Moving,2.25,68.2,84.0,76.0,128.0,1
22216,T-LIGHT HOLDER WHITE LACE,C,Normal,21.38,1194.3,1344.0,1411.0,395.0,0
23220,REINDEER HEART DECORATION GOLD,C,Normal,16.589285714285715,1913.9,2030.0,609.0,348.0,1
84907,PINK YELLOW PATCH CUSHION COVER,C,Normal,32.63636363636363,1871.5,2100.0,945.0,488.0,1
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,C,Normal,10.3125,1383.8,1456.0,1092.0,274.0,1
85163A,WHITE BAROQUE WALL CLOCK ,C,Slow Moving,2.0256410256410255,153.8,168.0,176.0,122.0,0
21632,VINTAGE PINK DECORATIVE PARASOL,C,Normal,3.4,312.2,336.0,151.0,158.0,1
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,C,Normal,7.972222222222222,1288.2,1344.0,605.0,241.0,1
85032C,CURIOUS IMAGES GIFT WRAP SET,C,Normal,9.9125,1946.6,2016.0,3024.0,269.0,0
23409,PHOTO FRAME LINEN AND LACE LARGE,C,Normal,7.703703703703703,198.1,252.0,151.0,237.0,1
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,C,Fast Moving,64.5,2908.5,3360.0,3024.0,686.0,1
22936,BAKING MOULD ROSE WHITE CHOCOLATE,C,Normal,8.32258064516129,949.7,1008.0,756.0,246.0,1
16259,PIECE OF CAMO STATIONERY SET,C,Fast Moving,107.31372549019608,5296.8,6048.0,9072.0,885.0,0
84659A,WHITE TRAVEL ALARM CLOCK,C,Normal,5.016129032258065,734.9,770.0,693.0,191.0,1
85188A,GREEN METAL SWINGING BUNNY,C,Normal,15.066666666666666,706.5,812.0,974.0,332.0,0
21444,BLUE CHALET BIRDFEEDER,C,Normal,16.058823529411764,2799.6,2912.0,1747.0,342.0,1
23458,DOLLY CABINET 3 DRAWERS ,C,Slow Moving,2.3181818181818183,53.8,70.0,63.0,130.0,1
22820,GIFT BAG BIRTHDAY,C,Normal,18.603174603174605,2557.8,2688.0,3629.0,369.0,0
23550,WRAP ALPHABET POSTER  ,C,Normal,38.541666666666664,2880.2,3150.0,1890.0,530.0,1
47593B,SCOTTIE DOGS BABY BIB,C,Normal,19.22222222222222,1881.4,2016.0,907.0,375.0,1
37327,ASSTD MULTICOLOUR CIRCLES MUG,C,Normal,33.369565217391305,1110.4,1344.0,2218.0,494.0,0
22420,LIPSTICK PEN BABY PINK,C,Normal,15.947368421052632,1288.4,1400.0,840.0,341.0,1
23423,PANTRY 3 HOOK ROLLING PIN HANGER,C,Normal,5.45945945945946,213.8,252.0,151.0,200.0,1
22985,WRAP BILLBOARD FONTS DESIGN,C,Normal,32.72727272727273,1170.9,1400.0,1890.0,489.0,0
21298,EDWARDIAN 2 DRAWER WALL CABINET ,C,Normal,6.5,234.5,280.0,168.0,218.0,1
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,C,Fast Moving,96.25,2686.2,3360.0,2520.0,838.0,1
23519,EMBROIDERED RIBBON REEL CLAIRE,C,Normal,12.882352941176471,917.8,1008.0,302.0,307.0,1
21335,LIBRARY LAMP,C,Slow Moving,1.7142857142857142,44.0,56.0,34.0,112.0,1
23487,SWEET HEART CAKE CARRIER,C,Normal,2.7857142857142856,92.5,112.0,101.0,143.0,1
35646,VINTAGE BEAD PINK EVENING BAG,C,Normal,11.340425531914894,592.6,672.0,1109.0,288.0,0
21629,SQUARE FLOOR CUSHION VINTAGE RED,C,Slow Moving,2.1818181818181817,124.7,140.0,84.0,126.0,1
22547,MINI JIGSAW DINOSAUR ,C,Normal,20.043010752688172,1875.7,2016.0,907.0,383.0,1
23017,APOTHECARY MEASURING JAR,C,Normal,3.2,145.6,168.0,151.0,153.0,1
22825,DECORATIVE PLANT POT WITH FRIEZE,C,Normal,3.0,119.0,140.0,84.0,148.0,1
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,C,Normal,17.21276595744681,4093.5,4214.0,3160.0,354.0,1
72755C,FLOWER FAIRY OIL BURNER SET ROSE,C,Fast Moving,49.0,1953.0,2296.0,1378.0,598.0,1
20775,DAISY NOTEBOOK ,C,Fast Moving,67.48076923076923,46567.6,47040.0,49392.0,702.0,0
82613D,METAL SIGN CUPCAKE SINGLE HOOK,C,Normal,7.473684210526316,787.7,840.0,252.0,234.0,1
22058,CERAMIC LOVE HEARTS DESIGN MUG,C,Normal,7.185714285714286,383.7,434.0,130.0,229.0,1
22683,FRENCH BLUE METAL DOOR SIGN 8,C,Normal,8.08108108108108,363.4,420.0,693.0,243.0,0
84922,PINK BUTTERFLY WASHBAG,C,Normal,33.5,3965.5,4200.0,2520.0,495.0,1
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,C,Normal,15.54,2579.2,2688.0,2822.0,337.0,0
23106,ZINC HEARTS PLANT POT HOLDER,C,Normal,6.395348837209302,179.2,224.0,336.0,216.0,0
37330,SPOTS MUG,C,Normal,25.058823529411764,496.6,672.0,1109.0,428.0,0
20989,URBAN CHIC CHOPSTICKS SET/5,C,Normal,11.027777777777779,1322.8,1400.0,1890.0,284.0,0
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,C,Normal,35.83720930232558,6665.1,6916.0,6224.0,511.0,1
21503,TOYBOX  WRAP ,C,Normal,31.051724137931036,2582.6,2800.0,2100.0,476.0,1
21014,SWISS CHALET TREE DECORATION ,C,Normal,20.775,1870.6,2016.0,3326.0,389.0,0
21300,ANTIQUE EDWARDIAN DRESSER,C,Normal,10.4,319.2,392.0,412.0,276.0,0
21851,LILAC DIAMANTE PEN IN GIFT BOX,C,Normal,8.906976744186046,2037.7,2100.0,630.0,255.0,1
84247E,PACK/12 XMAS FUN CARD,C,Normal,5.688888888888889,660.2,700.0,315.0,204.0,1
21286,RETROSPOT CANDLE  LARGE,C,Normal,27.6,1822.8,2016.0,1512.0,449.0,1
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,C,Normal,16.81578947368421,554.3,672.0,706.0,350.0,0
21456,2 PICTURE BOOK EGGS EASTER CHICKS,C,Normal,17.095238095238095,4080.3,4200.0,3150.0,353.0,1
21458,2 PICTURE BOOK EGGS EASTER BUNNY,C,Normal,14.653061224489797,4097.4,4200.0,2520.0,327.0,1
ADJUST2,Adjustment by Peter on Jun 25 2010 ,C,Normal,3.0,21.0,42.0,44.0,148.0,0
22230,JIGSAW TREE WITH WATERING CAN,C,Normal,12.418181818181818,3273.1,3360.0,5544.0,301.0,0
21398,RED POLKADOT COFFEE  MUG,C,Fast Moving,42.80555555555556,2388.4,2688.0,2419.0,559.0,1
71279,PINK GLASS CANDLEHOLDER,C,Normal,4.921568627450981,301.5,336.0,252.0,190.0,1
47503F,ASS FLORAL PRINT TORCH,C,Fast Moving,256.7,33259.1,35056.0,21034.0,1369.0,1
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,C,Normal,10.866666666666667,1603.9,1680.0,1008.0,282.0,1
21285,RETROSPOT CANDLE  MEDIUM,C,Normal,21.352941176470587,1866.5,2016.0,1814.0,395.0,1
21880,RED RETROSPOT TAPE,C,Normal,17.2,1559.6,1680.0,2520.0,354.0,0
21320,GLASS CHALICE GREEN  LARGE ,C,Normal,10.848484848484848,932.1,1008.0,1361.0,281.0,0
85180B,PINK HEARTS LIGHT CHAIN ,C,Normal,9.620689655172415,940.7,1008.0,907.0,265.0,1
22408,MONEY BOX CONFECTIONERY DESIGN,C,Normal,9.903225806451612,602.7,672.0,202.0,269.0,1
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,C,Slow Moving,2.0277777777777777,55.8,70.0,74.0,122.0,0
22785,SQUARECUSHION COVER PINK UNION FLAG,C,Normal,3.085714285714286,160.4,182.0,191.0,150.0,0
85230F,JASMINE VOTIVE CANDLE,C,Fast Moving,54.51851851851852,13730.4,14112.0,6350.0,631.0,1
85187,S/12 MINI RABBIT EASTER,C,Normal,6.442857142857143,654.9,700.0,525.0,217.0,1
22493, PAINT YOUR OWN CANVAS SET,C,Normal,40.0,3752.0,4032.0,4838.0,540.0,0
23335,EGG FRYING PAN IVORY ,C,Normal,5.868852459016393,756.9,798.0,359.0,207.0,1
85121C,RETRO LAUNDRY TUB PISTACHIO,C,Slow Moving,2.236842105263158,82.3,98.0,132.0,128.0,0
84821,DANISH ROSE DELUXE COASTER,C,Normal,21.766666666666666,1863.6,2016.0,2419.0,399.0,0
21185, HOME SWEET HOME  BLACKBOARD,C,Normal,4.5,304.5,336.0,504.0,181.0,0
84596L,BISCUITS SMALL BOWL LIGHT BLUE,C,Normal,10.605042016806722,1297.8,1372.0,412.0,278.0,1
20941,FROG CANDLE,C,Normal,15.728813559322035,1905.9,2016.0,907.0,339.0,1
16011,ANIMAL STICKERS,C,Normal,36.8494623655914,2094.1,2352.0,2470.0,519.0,0
84600,NEW BAROQUE JEWELLERY BOX ,C,Normal,2.611111111111111,205.7,224.0,269.0,138.0,0
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,C,Normal,4.75,638.8,672.0,706.0,186.0,0
37423,WHITE WITH BLACK CATS PLATE,C,Fast Moving,253.79166666666666,39551.5,41328.0,55793.0,1361.0,0
84631,FRUIT TREE AND BIRDS WALL PLAQUE,C,Normal,12.047619047619047,1931.7,2016.0,1210.0,297.0,1
22492,MINI PAINT SET VINTAGE  BOY+ GIRL,C,Fast Moving,99.0,7875.0,8568.0,6426.0,850.0,1
84638,SMALL KITCHEN FLOWER POTS PLAQUE,C,Normal,12.275862068965518,2154.1,2240.0,1344.0,299.0,1
20850,ZINC HEART LATTICE PLANTER BOWL,C,Normal,39.04761904761905,9470.7,9744.0,4385.0,534.0,1
84963A,PINK PAINTED KASHMIRI CHAIR,C,Normal,2.75,92.8,112.0,151.0,142.0,0
35965,FOLKART HEART NAPKIN RINGS,C,Normal,5.136986301369863,300.0,336.0,403.0,194.0,0
16015,MEDIUM CHINESE STYLE SCISSOR,C,Normal,26.2,3778.6,3962.0,5943.0,437.0,0
90200E,GREEN SWEETHEART BRACELET,C,Normal,3.5416666666666665,311.2,336.0,353.0,161.0,0
21208,PASTEL COLOUR HONEYCOMB FAN,C,Normal,14.64179104477612,1241.5,1344.0,1814.0,327.0,0
23006,TRAVEL CARD WALLET FLOWER MEADOW,C,Normal,17.1010101010101,1224.3,1344.0,806.0,353.0,1
21129,SILVER FISHING GNOME ,C,Normal,2.5609756097560976,94.1,112.0,50.0,137.0,1
20769,DAISY JOURNAL ,C,Normal,7.462962962962963,1459.8,1512.0,1361.0,233.0,1
22685,FRENCH BLUE METAL DOOR SIGN 0,C,Normal,8.859375,498.0,560.0,924.0,254.0,0
85130C,BEADED CRYSTAL HEART BLUE  LARGE,C,Normal,11.403508771929825,928.2,1008.0,605.0,289.0,1
21344,MOROCCAN BEATEN METAL DISH,C,Normal,7.130434782608695,790.1,840.0,1008.0,228.0,0
85136A,YELLOW SHARK HELICOPTER,C,Slow Moving,1.435483870967742,74.0,84.0,63.0,102.0,1
23123,COCKTAIL SWORDS 50 PIECES,C,Normal,17.98,2058.1,2184.0,2293.0,362.0,0
20936,FORKED CACTUS CANDLE,C,Normal,6.0588235294117645,629.6,672.0,202.0,210.0,1
23564,EGG CUP MILKMAID INGRID,C,Normal,19.566666666666666,1879.0,2016.0,1512.0,378.0,1
21417,COCKLE SHELL DISH,C,Normal,8.0,1120.0,1176.0,1588.0,242.0,0
10134,COLOURING PENCILS BROWN TUBE,C,Normal,14.926829268292684,2695.5,2800.0,4200.0,330.0,0
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,C,Normal,6.418181818181818,1299.1,1344.0,1411.0,216.0,0
84849A,HELLO SAILOR BLUE SOAP HOLDER,C,Normal,6.615384615384615,1297.7,1344.0,2218.0,220.0,0
21374,MIRRORED WALL ART SKULLS,C,Normal,8.107142857142858,629.2,686.0,617.0,243.0,1
22676,"FRENCH BLUE METAL DOOR SIGN, 1",C,Normal,11.666666666666666,758.3,840.0,252.0,292.0,1
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,C,Normal,4.095238095238095,195.3,224.0,235.0,173.0,0
22486,PLASMATRONIC LAMP,C,Normal,3.4,144.2,168.0,227.0,158.0,0
21719,LOVELY BONBON STICKER SHEET,C,Normal,9.927710843373495,630.5,700.0,945.0,269.0,0
20776,ABSTRACT CIRCLES NOTEBOOK,C,Fast Moving,70.82222222222222,42064.2,42560.0,44688.0,719.0,0
37461,FUNKY MONKEY MUG,C,Normal,11.09375,1350.3,1428.0,1714.0,285.0,0
21654,RIDGED GLASS FINGER BOWL,C,Normal,19.46551724137931,1879.7,2016.0,1814.0,377.0,1
23187,FRENCH STYLE STORAGE JAR BONBONS,C,Fast Moving,43.2962962962963,2384.9,2688.0,1613.0,562.0,1
21427,SKULLS STORAGE BOX SMALL,C,Normal,6.681818181818182,1297.2,1344.0,1210.0,221.0,1
22104,MIRROR MOSAIC CANDLE PLATE,C,Normal,26.307692307692307,6535.8,6720.0,8064.0,438.0,0
21393,BLUE  SPOTTY PUDDING BOWL,C,Fast Moving,121.45454545454545,34093.8,34944.0,36691.0,942.0,0
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,C,Fast Moving,44.416666666666664,1985.1,2296.0,2066.0,569.0,1
85093,CANDY SPOT EGG WARMER HARE,C,Normal,22.21276595744681,2644.5,2800.0,3360.0,403.0,0
85214,TUB 24 PINK FLOWER PEGS,C,Normal,3.809090909090909,309.3,336.0,252.0,167.0,1
21133,PAINTED BIRD ASSORTED CHRISTMAS,C,Normal,15.73076923076923,869.9,980.0,441.0,339.0,1
21942,SKULLS DESIGN FLANNEL,C,Normal,22.79310344827586,7904.4,8064.0,3629.0,408.0,1
23183,MOTHER'S KITCHEN SPOON REST ,C,Normal,3.4901960784313726,115.6,140.0,210.0,160.0,0
23222,CHRISTMAS TREE HANGING GOLD,C,Normal,16.166666666666668,2266.8,2380.0,3213.0,344.0,0
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,C,Slow Moving,2.3333333333333335,207.7,224.0,235.0,131.0,0
79342B,BROWN FLOWER LIGHTS,C,Normal,4.954545454545454,469.3,504.0,832.0,190.0,0
72131,COLUMBIAN CANDLE RECTANGLE,C,Normal,15.541666666666666,1977.2,2086.0,2503.0,337.0,0
21723,ALPHABET HEARTS STICKER SHEET,C,Normal,9.067415730337078,636.5,700.0,1155.0,257.0,0
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,C,Normal,8.352941176470589,613.5,672.0,706.0,247.0,0
84715,SET OF 6 ICE CREAM SKITTLES,C,Normal,6.628571428571429,177.6,224.0,302.0,220.0,0
23115,RED APPLES CHOPPING BOARD   ,C,Normal,4.9655172413793105,497.2,532.0,798.0,190.0,0
23114,VINTAGE LEAF CHOPPING BOARD  ,C,Normal,5.538461538461538,605.2,644.0,1063.0,201.0,0
85127,SMALL SQUARE CUT GLASS CANDLESTICK,C,Normal,3.942857142857143,252.4,280.0,252.0,170.0,1
79030G,"TUMBLER, NEW ENGLAND",C,Normal,9.63265306122449,604.6,672.0,202.0,265.0,1
22847,"BREAD BIN, DINER STYLE, IVORY",C,Normal,5.625,128.6,168.0,277.0,203.0,0
17165D,ASS COL LARGE SAND FROG P'WEIGHT,C,Normal,10.529411764705882,1550.3,1624.0,974.0,277.0,1
21443,OLIVE CHALET BIRDFEEDER,C,Normal,15.6875,2830.2,2940.0,2205.0,338.0,1
20803,SMALL PINK GLASS SUNDAE DISH,C,Normal,20.203703703703702,2546.6,2688.0,4032.0,384.0,0
21674,RIDGED GLASS PENDANT LAMPSHADE,C,Normal,4.777777777777778,134.6,168.0,50.0,187.0,1
84971L,LARGE HEART FLOWERS HOOK   ,C,Normal,17.21212121212121,2063.5,2184.0,2948.0,354.0,0
85023B,EAU DE NILE JEWELLED PHOTOFRAME,C,Normal,8.11111111111111,951.2,1008.0,454.0,243.0,1
21480,PINK STRIPE HOT WATER BOTTLE,C,Normal,18.846153846153847,498.1,630.0,945.0,371.0,0
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,C,Normal,20.25,880.2,1022.0,1073.0,384.0,0
84925D,LA PALMIERA WALL THERMOMETER,C,Normal,17.384615384615383,3672.3,3794.0,5691.0,356.0,0
21255,"FRENCH BOTTLE , LAVENDER",C,Normal,10.292682926829269,768.0,840.0,756.0,274.0,1
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,C,Normal,20.03030303030303,3387.8,3528.0,3704.0,382.0,0
21850,BLUE  DIAMANTE PEN IN GIFT BOX,C,Normal,8.447368421052632,1312.9,1372.0,412.0,248.0,1
84842,HELLO SAILOR BATHROOM SET,C,Fast Moving,59.8,9661.4,10080.0,10584.0,661.0,0
21222,SET/4 BADGES BEETLES,C,Normal,7.066666666666666,230.5,280.0,84.0,227.0,1
21286,RETRO SPOT CANDLE  LARGE,C,Normal,10.074074074074074,433.5,504.0,454.0,271.0,1
21391,FRENCH EMROIDR LAVENDER SCENT HEART,C,Normal,6.530612244897959,542.3,588.0,617.0,218.0,0
84689,S/2 BEACH HUT TREASURE CHESTS,C,Normal,9.838709677419354,1275.1,1344.0,2218.0,268.0,0
35951,FOLKART BAUBLE CHRISTMAS DECORATION,C,Normal,39.38235294117647,1068.3,1344.0,1411.0,536.0,0
22965,3 TRADITIONAL COOKIE CUTTERS  SET,C,Normal,39.333333333333336,1740.7,2016.0,1512.0,536.0,1
72799C,PINK PILLAR CANDLE SILVER FLOCK,C,Normal,13.294117647058824,3266.9,3360.0,1512.0,312.0,1
21265,PINK GOOSE FEATHER TREE 60CM,C,Normal,11.25,929.2,1008.0,1512.0,287.0,0
23223,CHRISTMAS TREE HANGING SILVER ,C,Normal,14.9,945.7,1050.0,315.0,330.0,1
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",C,Normal,13.918604651162791,3934.6,4032.0,3024.0,319.0,1
23025,DRAWER KNOB VINTAGE GLASS BALL,C,Normal,8.805555555555555,274.4,336.0,101.0,254.0,1
85213,MINI  ZINC GARDEN DECORATIONS ,C,Normal,27.608695652173914,6526.7,6720.0,2016.0,449.0,1
22036,DINOSAUR BIRTHDAY CARD,C,Normal,19.261904761904763,1041.2,1176.0,706.0,375.0,1
84615,PINK ROUND BUTTERFLY MIRROR ,C,Normal,16.785714285714285,946.5,1064.0,1596.0,350.0,0
72753A,S/3 FLWR FAIRY LILLY CANDLES,C,Normal,28.363636363636363,2041.5,2240.0,3360.0,455.0,0
84029C,BROWN FURRY HOT WATER BOTTLE,C,Normal,9.55,577.2,644.1,966.0,264.0,0
23568,EGG CUP HENRIETTA HEN CREAM ,C,Normal,29.0,2149.0,2352.0,3528.0,460.0,0
37492D,PURPLE GREEN FLOWER PIGGY BANK,C,Normal,17.95,1890.4,2016.0,605.0,362.0,1
21457,2 PICTURE BOOK EGGS EASTER DUCKS,C,Normal,16.575,4084.0,4200.0,2520.0,348.0,1
21478,SILVER SKULL HOT WATER BOTTLE ,C,Normal,3.086206896551724,398.4,420.0,126.0,150.0,1
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,C,Normal,28.22222222222222,1314.4,1512.0,1588.0,454.0,0
23597,PAPER BUNTING PAISLEY PARK,C,Normal,13.666666666666666,1038.3,1134.0,1361.0,316.0,0
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,C,Normal,12.936507936507937,1169.4,1260.0,945.0,307.0,1
23547,WRAP FLOWER SHOP  ,C,Normal,32.8125,1170.3,1400.0,2100.0,489.0,0
17109C,FLOWER FAIRY INCENSE ROSE,C,Fast Moving,260.3333333333333,33457.7,35280.0,37044.0,1379.0,0
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,C,Normal,10.785714285714286,1044.5,1120.0,1176.0,281.0,0
84620,BLUE GINGHAM ROSE CUSHION COVER,C,Normal,2.642857142857143,93.5,112.0,50.0,139.0,1
72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,C,Normal,26.5,3356.5,3542.0,3188.0,440.0,1
35095B,RED VICTORIAN FABRIC OVAL BOX,C,Normal,21.458823529411763,4889.8,5040.0,8316.0,396.0,0
21764,VINTAGE WOODEN PLATE RACK,C,Slow Moving,1.8888888888888888,70.8,84.0,88.0,117.0,0
23140,TRIPLE WIRE HOOK IVORY HEART,C,Normal,5.161290322580645,299.9,336.0,504.0,194.0,0
23042,PAPER LANTERN 7 POINT SNOW STAR,C,Normal,4.304347826086956,249.9,280.0,126.0,177.0,1
